	Astrocyte	Astrocyte,Neurons	Astrocyte,Oligos	Blood	Immune	Neurons	Neurons,Cycling	Neurons,Oligos	Oligos	Vascular	dummy
Spotx809	0.23609667	0.013235215	0.15632713	1.399249e-09	0.047069527	0.3674084	0.0010834067	0.07776494	0.0290035	0.06700284	0.0050083557
Spotx810	1.2666644e-09	0.27574655	0.24566658	1.2660704e-09	0.07129347	0.10742078	0.027408954	0.057365824	0.21509774	1.266121e-09	1.2663433e-09
Spotx811	5.26427e-10	0.1579324	5.264722e-10	5.263668e-10	5.262092e-10	0.296453	5.2648624e-10	0.33131275	0.19654171	5.2641996e-10	0.01776017
Spotx812	5.0375965e-10	5.03752e-10	5.037606e-10	5.039528e-10	5.036396e-10	0.47069418	0.004696621	5.046954e-10	0.13747944	0.3754392	0.011690582
Spotx813	0.26748464	2.0182231e-09	0.22772647	2.0190432e-09	0.15959837	2.0191127e-09	2.0184734e-09	0.14780127	0.11412831	0.067865126	0.015395848
Spotx814	7.325376e-10	7.327891e-10	7.325334e-10	7.3249845e-10	7.3246353e-10	7.32887e-10	0.9184586	0.013758981	0.06778241	7.326451e-10	7.3249007e-10
Spotx815	4.5607554e-10	0.21257785	0.025930537	4.559616e-10	4.562043e-10	0.4674622	0.08483052	4.5598245e-10	0.19289143	4.5622256e-10	0.016307343
Spotx816	0.019460088	1.0037289e-09	0.18457614	0.3082879	1.0034055e-09	0.11796661	0.23623826	0.056595784	0.027387172	0.047127645	0.0023603572
Spotx817	0.030241618	0.2359111	0.024899976	0.06790975	4.1307413e-10	0.08348506	0.002589021	0.23923281	0.14095101	0.15500334	0.0197763
Spotx818	0.08206232	0.24094519	0.2086437	0.3583073	1.2993944e-09	1.2997191e-09	0.05421054	1.2991739e-09	1.2996942e-09	0.05583091	1.2995803e-09
Spotx819	6.131355e-10	6.130595e-10	6.130443e-10	6.1326416e-10	0.081887655	0.010064804	6.133016e-10	0.20665556	0.5728337	0.12106938	0.0074888878
Spotx820	0.075174466	5.398566e-10	5.397784e-10	5.3995036e-10	0.06211674	0.7677116	0.058051024	5.3965893e-10	5.3975163e-10	5.3979077e-10	0.0369462
Spotx821	0.06924261	8.445368e-10	8.446189e-10	0.17201145	0.16390783	8.4448676e-10	0.4857132	8.445609e-10	8.4499113e-10	0.10912497	8.4453516e-10
Spotx822	1.2391016e-09	0.27413717	0.24673948	1.2396997e-09	1.239598e-09	1.239657e-09	0.11269299	1.2397114e-09	0.16264549	0.20378481	1.2392032e-09
Spotx823	0.030000202	0.37449402	0.0807229	8.194304e-10	0.0382419	0.13658728	0.0095969355	0.30642188	8.193725e-10	8.194648e-10	0.023934782
Spotx824	2.70342e-10	0.046337675	2.7036728e-10	0.07078491	2.7043948e-10	0.20792697	2.7069494e-10	0.27677837	0.3175693	0.07128601	0.0093168225
Spotx825	0.041035034	0.046026744	0.24539953	1.0433997e-09	0.09515024	1.0454136e-09	1.0434017e-09	0.4427782	0.123954535	1.043517e-09	0.005655637
Spotx826	4.9852056e-10	4.988145e-10	0.06747383	0.5019342	4.9860804e-10	4.985976e-10	0.27116162	0.0027587416	0.08805465	0.06839172	0.00022532497
Spotx827	0.042394504	0.29611787	0.13564299	0.13530092	4.872425e-10	0.11290745	0.1416816	4.8742294e-10	0.07672765	0.05922703	4.873746e-10
Spotx828	0.19916594	6.2051736e-10	0.20526376	6.206334e-10	6.204996e-10	6.203872e-10	6.2054106e-10	6.2032207e-10	0.5924978	6.2037886e-10	0.003072376
Spotx829	0.11227588	0.21148524	5.3554927e-10	5.353705e-10	5.3565963e-10	0.28129354	5.3552274e-10	0.097750254	0.2885834	5.3545735e-10	0.008611745
Spotx830	6.977831e-10	0.014523934	0.017443333	0.50457275	6.9743983e-10	0.10272971	0.16858226	0.058979884	0.06520811	0.06447405	0.0034859932
Spotx831	0.09394471	4.863203e-10	0.10898096	4.864465e-10	4.865142e-10	0.4750762	0.0125532355	0.080131866	0.19548157	4.8619697e-10	0.033831473
Spotx832	4.2427586e-10	0.12584248	0.118592285	0.106395856	4.2433335e-10	0.038438965	4.244402e-10	0.12336698	0.47704375	4.2435114e-10	0.010319692
Spotx833	8.984205e-10	8.988662e-10	8.9839647e-10	8.9868785e-10	0.91805756	0.0054479945	0.07361049	8.98645e-10	8.984325e-10	8.984822e-10	0.0028838762
Spotx834	0.018387595	4.7070786e-10	0.38079178	0.08557144	0.024484213	0.059540953	0.06803175	0.13067348	0.17657632	0.05594246	4.706872e-10
Spotx835	0.045515087	6.655159e-10	0.07085609	0.25187445	0.30639362	6.653623e-10	0.18930617	6.655362e-10	0.13605464	6.65342e-10	6.6544353e-10
Spotx836	0.17968857	6.5383876e-10	0.21007164	6.536866e-10	6.5407324e-10	6.5376893e-10	6.539273e-10	6.540795e-10	0.3779883	0.23225144	6.5393857e-10
Spotx837	0.0036792331	0.13573267	0.013747563	5.815131e-10	0.13573705	0.11680493	0.31510842	0.08275258	0.17241077	0.01301178	0.011015049
Spotx838	5.9646055e-10	0.1673425	0.095254	0.14334285	0.044839572	0.18723248	5.9643895e-10	5.9654703e-10	0.22535416	0.13218805	0.0044464995
Spotx839	0.053811055	0.14633864	0.28716546	1.4287064e-09	1.4288182e-09	0.19526546	0.10700628	0.16703948	0.030899223	0.007873909	0.004600495
Spotx840	1.126425e-09	1.1267515e-09	1.1271083e-09	0.3675308	1.126672e-09	1.1264828e-09	0.05150537	1.1267643e-09	0.5787126	0.0019478954	0.00030343758
Spotx841	0.8052407	0.02226002	1.6822285e-09	1.6828672e-09	1.6823439e-09	0.08279562	0.08897557	1.6822188e-09	1.6820584e-09	1.6828413e-09	0.000728175
Spotx842	5.318513e-10	0.36442864	0.034583077	0.17772487	0.028354743	0.14719199	5.3172955e-10	0.010911242	0.16544767	0.06407426	0.007283553
Spotx843	0.07212254	8.699603e-10	0.21166976	8.6987906e-10	0.14957957	0.4051282	0.14819436	8.6989227e-10	8.701877e-10	8.6981766e-10	0.013305582
Spotx844	0.06527702	4.9731547e-10	0.08612478	4.9737425e-10	0.046105687	4.972377e-10	0.4200545	4.974151e-10	0.3197481	0.06268997	4.971846e-10
Spotx845	0.17974538	0.12190898	4.9965143e-10	0.32959914	0.08439826	0.12412956	4.9972093e-10	4.9970666e-10	4.9979343e-10	0.15868798	0.0015307384
Spotx846	5.537085e-10	0.031905174	5.5362925e-10	0.27159464	5.5378246e-10	0.023111302	5.537708e-10	5.5357435e-10	0.0068400414	0.66543376	0.0011150707
Spotx847	0.28511894	0.016591957	0.07908624	9.802791e-10	0.31972665	0.20987797	9.801295e-10	0.08479799	9.803632e-10	9.801407e-10	0.00480024
Spotx848	5.786963e-10	0.031525567	5.7868194e-10	0.121195905	0.059484165	0.106669836	0.043812554	0.044134848	0.3089582	0.28421897	5.7858485e-10
Spotx849	0.20339811	7.0063094e-10	7.0067774e-10	7.0065637e-10	7.005936e-10	7.008929e-10	0.1337261	7.008087e-10	0.6601201	7.00814e-10	0.0027556242
Spotx850	7.030545e-10	7.029606e-10	7.033308e-10	7.032596e-10	0.093349814	0.8496058	0.015497566	7.032355e-10	0.0050851717	7.0337236e-10	0.03646156
Spotx851	2.6508834e-10	0.02949851	2.6510708e-10	2.6518748e-10	2.6515712e-10	0.1820795	2.6504335e-10	0.4436761	0.32418698	2.6520872e-10	0.020558946
Spotx852	4.2044299e-10	0.2929012	0.009750874	0.12120782	4.2036843e-10	0.05571059	0.09361976	0.25617298	0.108222954	0.058988705	0.0034251066
Spotx853	0.028025528	0.0054093115	3.4631678e-10	0.10631131	3.4627784e-10	0.33238208	0.0949226	3.4613984e-10	0.41814733	3.4626327e-10	0.014801844
Spotx854	0.044804763	0.11358218	0.18467417	4.4451445e-10	4.4437376e-10	0.117309734	0.19194879	0.09706124	0.24572481	4.4456622e-10	0.0048942342
Spotx855	5.598695e-10	0.099049605	0.104982875	0.25257817	5.599582e-10	0.17723444	0.06610612	0.16460793	0.081315406	0.05203281	0.002092663
Spotx856	0.16005416	4.3056303e-10	0.28922936	4.306706e-10	4.3067722e-10	4.307018e-10	0.008439684	4.3055973e-10	0.5394029	4.3051293e-10	0.0028738682
Spotx857	0.15474102	5.542068e-10	0.020421058	5.541709e-10	0.14652374	0.02941318	5.543834e-10	0.352015	0.1853206	0.11156541	5.544013e-10
Spotx858	0.18405724	0.11174082	0.052432805	9.1479996e-10	0.10961879	0.09169297	0.04328434	0.13694155	0.13502528	0.13176015	0.0034460132
Spotx859	0.11366678	0.43619284	6.803944e-10	0.21869758	6.801647e-10	0.17943963	0.016481258	6.804087e-10	6.8048917e-10	0.029371684	0.0061501893
Spotx860	1.0763525e-09	0.410882	0.1184464	1.0762333e-09	1.0763052e-09	1.0761019e-09	0.17913614	0.03230173	0.25923365	1.076414e-09	1.0761512e-09
Spotx861	1.4438964e-09	0.4488682	0.24229683	1.4438634e-09	1.4438495e-09	1.4439212e-09	1.4435274e-09	0.20714876	0.089066654	1.4434862e-09	0.012619542
Spotx862	0.07924368	0.088452205	0.620382	2.664619e-09	0.10379802	2.665295e-09	2.6639584e-09	2.6644618e-09	2.6638012e-09	0.10812409	2.6645735e-09
Spotx863	0.21580745	1.194246e-09	0.067313686	1.1943142e-09	0.031559058	1.1940045e-09	1.1939704e-09	1.193802e-09	0.6429876	0.039264306	0.0030678257
Spotx864	0.3940334	0.03983407	0.095509276	8.225573e-10	8.2236584e-10	8.224757e-10	8.2251334e-10	0.039323974	0.4250412	8.221291e-10	0.0062580947
Spotx865	7.4152223e-10	0.016300997	0.016919896	0.21713655	0.15808654	0.24236365	0.026236232	7.4202444e-10	0.29667744	7.4161133e-10	0.026278717
Spotx866	9.271078e-10	0.078781925	9.2682667e-10	0.25543833	0.114348754	0.22461925	9.266729e-10	0.023968419	0.2712882	0.024405967	0.0071491185
Spotx867	6.341131e-10	6.341989e-10	0.1078342	0.30928755	0.14011955	0.04361397	0.16561967	0.13041301	0.0006425114	0.102148406	0.00032117113
Spotx868	0.20031066	8.2996315e-10	0.1842055	8.300407e-10	8.3042867e-10	8.303432e-10	0.06423131	8.30351e-10	0.5512319	8.3032414e-10	2.0486981e-05
Spotx869	9.697919e-10	9.703802e-10	9.698898e-10	9.69951e-10	9.699935e-10	9.700027e-10	0.7232764	9.701138e-10	0.2767236	9.699361e-10	9.703433e-10
Spotx870	1.6401448e-09	1.6398602e-09	0.18990843	1.6399917e-09	1.6407707e-09	1.6406362e-09	0.1130895	1.6408552e-09	0.34180036	0.35520172	1.640899e-09
Spotx871	5.6659494e-10	0.0149687175	0.014826666	5.664631e-10	5.66368e-10	5.6662086e-10	0.43804356	0.15231179	0.37751716	5.664642e-10	0.0023320348
Spotx872	5.0042676e-10	5.0060817e-10	0.00010255463	0.34698805	0.3636671	0.09220611	0.008050801	0.03402188	0.055333905	0.09962966	5.002388e-10
Spotx873	0.05290745	0.15584603	0.057990324	5.730576e-10	0.040598325	0.09637629	5.7316474e-10	5.735135e-10	0.34662747	0.24768221	0.0019718998
Spotx874	0.0022156953	0.095341265	0.009510572	8.359388e-10	0.8080264	0.07895801	8.354495e-10	8.3547813e-10	8.3569973e-10	8.358639e-10	0.0059481426
Spotx875	4.662458e-10	0.12744628	4.662627e-10	4.6625565e-10	0.004622645	0.23866	4.6634363e-10	0.2317992	0.16739795	0.22633247	0.003741442
Spotx876	1.0281854e-09	0.3368262	0.113032036	1.0283266e-09	0.43833715	0.06470286	1.0281188e-09	0.011326362	1.0282658e-09	0.035775486	1.0281305e-09
Spotx877	0.01234814	1.0079709e-09	0.03689526	0.21459897	1.0080939e-09	0.1361795	1.0076076e-09	0.30531794	0.17472602	0.10786359	0.012070536
Spotx878	0.13334058	0.17115319	0.070769005	7.067801e-10	0.05239211	0.06849542	0.0019430246	7.068933e-10	0.24584469	0.25352022	0.0025417735
Spotx879	0.029886868	0.037450317	7.1840467e-10	0.21833573	7.184677e-10	7.1866507e-10	0.1318995	7.187144e-10	0.45733848	0.119642496	0.0054465258
Spotx880	0.20133694	0.13659376	8.59103e-10	8.59008e-10	0.0330826	0.32147172	8.588032e-10	0.27575445	8.588474e-10	0.009239268	0.022521283
Spotx881	6.3697375e-10	0.053387035	0.08535169	6.370357e-10	0.09602063	0.15061629	0.20748675	0.27569383	0.122417174	6.3724714e-10	0.009026605
Spotx882	5.8974203e-10	5.898376e-10	5.897228e-10	0.13289611	5.8951366e-10	0.119206816	0.47190306	5.8962385e-10	5.896206e-10	0.26746967	0.00852438
Spotx883	0.10069997	5.755478e-10	0.073113285	5.754973e-10	0.009420972	0.31748867	0.3500922	1.9170242e-08	0.11879225	5.753985e-10	0.030392643
Spotx884	1.4836556e-09	0.036282565	1.4837291e-09	1.4835877e-09	0.10132178	0.22721508	1.483316e-09	1.4836103e-09	0.62869424	1.4832623e-09	0.006486388
Spotx885	0.19306394	5.57633e-10	0.28320584	5.576351e-10	5.5761384e-10	5.5757665e-10	0.007684295	5.5771276e-10	0.51319486	5.578309e-10	0.0028510059
Spotx886	5.4909777e-10	0.02376906	0.020006206	0.3589905	0.058525823	0.18813099	5.518034e-10	0.0057344134	0.22302319	0.109245695	0.012574068
Spotx887	1.3068907e-09	1.3069681e-09	1.3066814e-09	0.15507846	1.3066067e-09	1.306512e-09	0.1410509	1.3061856e-09	0.045552827	0.6583178	1.3064796e-09
Spotx888	0.08107318	0.17943357	0.11033901	5.0977994e-10	5.099054e-10	0.23747708	5.098111e-10	5.09921e-10	0.27610463	0.11271434	0.0028581948
Spotx889	0.0014078289	0.0389023	0.42530572	0.17885451	0.22915442	9.768157e-10	0.038053896	9.771772e-10	0.08832137	9.769406e-10	9.772743e-10
Spotx890	1.5039883e-09	1.5039481e-09	0.23587315	0.2647009	0.17226568	1.5035264e-09	0.2993035	1.5039595e-09	0.027856776	1.5037044e-09	1.5038648e-09
Spotx891	2.1927862e-09	2.1926274e-09	2.1933761e-09	0.56112283	0.31223464	2.1924602e-09	2.1933677e-09	2.1925604e-09	2.1936397e-09	0.12664251	2.192619e-09
Spotx892	0.013819756	0.1495513	0.0882161	6.838235e-10	6.837348e-10	0.18985909	6.8393435e-10	0.1935636	0.2527235	0.101531886	0.01073477
Spotx893	1.1069013e-09	0.040523447	0.08015394	1.1070534e-09	1.1072963e-09	0.36101916	1.1066692e-09	1.1069984e-09	0.14499421	0.36320418	0.010105029
Spotx894	0.009312144	5.848572e-10	5.8491745e-10	5.8480254e-10	0.015523166	5.847836e-10	0.045393575	5.8482147e-10	0.9267743	5.8458616e-10	0.0029967595
Spotx895	0.20123449	7.186222e-10	0.013751548	0.15364224	0.16202182	7.191351e-10	0.31590357	0.07607945	0.06331845	7.1840295e-10	0.014048447
Spotx896	0.045286227	5.2134297e-10	0.007966708	0.1191601	5.214652e-10	0.41091892	0.12871133	0.08406785	5.216562e-10	0.18781696	0.01607186
Spotx897	3.3684286e-10	0.40949824	0.030497009	3.366887e-10	0.02431876	0.36991554	0.08777338	3.368647e-10	0.07059815	0.0040459004	0.0033529666
Spotx898	4.5753384e-10	0.3834151	0.14027919	4.5742735e-10	0.08750826	0.13789159	4.574788e-10	0.07579425	0.17511162	4.5753645e-10	4.573279e-10
Spotx899	0.0060800486	8.541356e-10	8.5411606e-10	0.396723	8.539336e-10	8.538229e-10	0.47375023	8.5412744e-10	8.53844e-10	0.12344672	8.5384727e-10
Spotx900	0.002880006	5.8019667e-10	5.803029e-10	0.72474074	0.061325107	5.803804e-10	0.043325715	5.8050215e-10	0.00037715293	0.16461675	0.0027345405
Spotx901	0.011959709	1.0471706e-09	1.0470228e-09	1.0472585e-09	1.0472285e-09	1.046913e-09	0.9853671	1.046921e-09	1.0472585e-09	1.0468051e-09	0.0026731926
Spotx902	0.25242144	8.698695e-10	0.012179606	8.6975344e-10	0.5027408	8.7042057e-10	0.070470564	0.1398817	0.020801913	8.6986784e-10	0.0015039666
Spotx903	7.4444245e-10	0.19302325	0.20339653	0.11857363	0.08244363	0.1398814	0.115846336	7.4436435e-10	7.442281e-10	0.14683527	7.44512e-10
Spotx904	0.029285774	6.25894e-10	0.032402933	0.34191686	0.39689693	0.016392231	0.103042446	0.075140595	6.259048e-10	6.2593103e-10	0.004922263
Spotx905	5.0917875e-10	5.090768e-10	5.0912047e-10	5.09338e-10	5.0904375e-10	5.0926224e-10	0.07711514	5.0923316e-10	0.91629034	5.091137e-10	0.006594449
Spotx906	0.14985555	0.17840916	0.11252558	1.2933824e-09	1.2936587e-09	0.18999353	0.2705852	1.293481e-09	0.028432468	0.067959026	0.0022394916
Spotx907	1.037768e-09	1.0379917e-09	1.0376888e-09	1.0377363e-09	0.39412683	1.0376809e-09	1.0374137e-09	1.0375799e-09	1.0380372e-09	0.6058731	1.0375404e-09
Spotx908	6.3322037e-10	6.330538e-10	6.329294e-10	0.3650474	0.31510624	6.3327477e-10	6.329982e-10	6.330961e-10	0.30812293	0.011723451	6.3312144e-10
Spotx909	0.007902166	0.0778631	0.069537625	0.12876736	0.026996994	0.023834517	0.38694564	6.479206e-10	6.479713e-10	0.27815267	6.476797e-10
Spotx910	0.008584853	4.8360227e-10	4.838781e-10	4.838237e-10	4.8362714e-10	4.838449e-10	0.065463424	4.837517e-10	0.9211787	4.8359666e-10	0.0047730515
Spotx911	0.05860841	0.24550721	7.5213763e-10	0.07064572	7.525121e-10	0.5969479	7.5221224e-10	7.5258394e-10	7.525925e-10	0.007768201	0.02052254
Spotx912	0.032904904	0.14873391	0.12863131	0.23914416	0.073271856	0.15759538	0.046632364	4.4756915e-10	0.16746543	4.4735576e-10	0.005620528
Spotx913	2.1971749e-09	2.196953e-09	0.45349413	0.37607324	2.196471e-09	2.1969948e-09	2.1976572e-09	2.1969364e-09	0.09958976	0.0708428	2.1968274e-09
Spotx914	0.17343424	7.8778734e-10	0.010615805	0.10201166	0.07184695	7.8778584e-10	7.879421e-10	0.0582393	0.58385205	7.8784596e-10	7.877123e-10
Spotx915	4.4653597e-10	0.7486641	4.4649845e-10	4.4641926e-10	4.4644738e-10	0.21847184	0.028228592	4.4635712e-10	4.4645843e-10	4.4630263e-10	0.0046355305
Spotx916	7.5041773e-10	0.31013808	7.504092e-10	7.5010576e-10	7.503963e-10	0.027025247	0.045439858	0.12359358	0.37563387	0.114786655	0.0033826837
Spotx917	6.0008154e-10	5.99967e-10	6.001147e-10	6.0015587e-10	0.3518733	0.3195398	0.02167019	6.002773e-10	6.000689e-10	0.2787114	0.028205382
Spotx918	4.796328e-10	4.794654e-10	4.7948456e-10	0.0913498	0.064548925	0.07747256	0.17322293	0.2207604	0.34588385	0.014233398	0.012528072
Spotx919	0.0010424274	0.28435048	0.056236565	0.29904717	0.040381525	0.13913386	4.623414e-10	0.013044209	0.16523314	4.625822e-10	0.0015306699
Spotx920	0.36221635	8.7928237e-10	8.7932767e-10	8.7909285e-10	0.05251154	8.792774e-10	0.07388119	8.793343e-10	0.5076994	8.792438e-10	0.003691549
Spotx921	0.03131325	1.0508439e-09	0.15208475	1.050471e-09	0.19255023	0.39919147	1.0505472e-09	1.050473e-09	0.20487592	1.0503568e-09	0.019984333
Spotx922	0.17513405	5.298441e-10	0.22551581	0.11330987	5.2991794e-10	5.2962895e-10	0.02308858	5.2974813e-10	0.46270886	5.298836e-10	0.00024291442
Spotx923	5.197686e-10	0.23990747	0.07151132	0.23346667	0.019781096	5.1960014e-10	5.196666e-10	0.14181806	0.2849364	5.1950705e-10	0.008578984
Spotx924	0.06669197	5.620552e-10	0.26609185	0.06489815	0.0563778	0.08897175	0.21883653	5.622482e-10	0.22698957	0.0055087255	0.0056336666
Spotx925	0.044507932	0.006997118	0.030949777	0.23706374	0.18917003	0.17775166	0.28858703	5.697508e-10	5.6942817e-10	0.02127172	0.003700924
Spotx926	1.0008756e-09	1.0008527e-09	1.0009691e-09	0.8113131	1.0012269e-09	1.0010398e-09	0.078177944	1.0011257e-09	1.0006656e-09	0.110508926	1.0006294e-09
Spotx927	8.018779e-10	0.18764627	8.018886e-10	8.014513e-10	8.0168217e-10	0.15682761	0.11934689	0.23305447	0.3031247	8.0153384e-10	8.0150936e-10
Spotx928	2.709261e-10	0.061409935	2.7080002e-10	0.20999172	2.7089972e-10	0.22045344	2.7086303e-10	0.19723576	0.27455646	0.024504188	0.011848301
Spotx929	0.02698625	8.377057e-10	0.0076291375	0.11048492	0.4381947	0.27257553	0.05359167	8.3782714e-10	8.3792623e-10	0.076007284	0.014530459
Spotx930	0.12028106	1.4451181e-09	0.2260855	1.44503e-09	0.1134355	0.058199335	0.47330832	1.4446414e-09	1.4449555e-09	1.4447267e-09	0.008690266
Spotx931	6.140448e-10	0.27433008	0.23960143	6.137837e-10	0.16224878	0.070318624	6.139652e-10	6.1382116e-10	0.108609594	0.14489159	6.1402144e-10
Spotx932	0.12650847	0.2770025	0.0043038046	0.09095287	0.014426836	0.030062886	5.015741e-10	0.13641948	0.28718793	0.02873299	0.004402267
Spotx933	5.1920146e-10	5.194154e-10	0.115009904	5.1935206e-10	0.06389953	0.30629838	0.22356743	5.194571e-10	0.10235278	0.18481877	0.004053168
Spotx934	0.08459548	5.130141e-10	0.02220092	0.094893605	0.018613951	0.012675332	0.3667534	0.0352789	0.31076458	0.054223716	5.1322063e-10
Spotx935	0.02176255	7.9190116e-10	0.1664611	0.58305687	0.056160364	7.915689e-10	7.9160667e-10	7.9185125e-10	0.13653222	0.036026936	7.915493e-10
Spotx936	0.06047397	0.26579207	7.0177153e-10	0.23835649	0.010617999	0.2922111	7.0203793e-10	7.0196293e-10	7.01821e-10	0.12182235	0.010726077
Spotx937	1.4878535e-09	0.27435365	0.14261313	1.487808e-09	0.014547253	0.16827595	0.017198363	0.14334059	0.21229327	0.020168135	0.0072096717
Spotx938	0.0776688	5.5980154e-10	0.029600693	0.08456455	5.597652e-10	5.597812e-10	0.76509225	5.5992755e-10	0.043073732	5.5975136e-10	5.5977484e-10
Spotx939	0.0042139	5.945422e-10	0.021112405	0.4359719	0.081445456	5.9472366e-10	0.11795894	0.09330953	5.9466926e-10	0.24598783	5.945535e-10
Spotx940	0.09606531	0.10129951	0.26469755	0.17069687	9.188361e-10	0.12975048	9.187029e-10	0.0072421855	0.20766263	0.020626545	0.0019587954
Spotx941	9.2455044e-10	9.242613e-10	0.13526767	0.52991337	9.2425423e-10	0.28024393	9.2460684e-10	9.243389e-10	0.02663851	0.017291714	0.010644833
Spotx942	1.4992663e-09	1.4999155e-09	1.499535e-09	1.4998212e-09	0.16892897	0.2721895	0.024702363	1.4993692e-09	1.4997782e-09	0.5341792	1.4992491e-09
Spotx943	0.001377629	0.21633467	0.020067984	5.7170574e-10	0.031416744	5.713809e-10	5.714059e-10	0.027526746	0.6965589	5.7163047e-10	0.0067172097
Spotx944	9.621611e-10	9.622454e-10	9.625336e-10	9.626254e-10	0.59002817	0.0056179725	0.08380848	0.3155552	9.627668e-10	9.625869e-10	0.004990204
Spotx945	9.185314e-10	0.10298929	9.190081e-10	9.180795e-10	0.2852809	0.29885337	9.18351e-10	0.11222955	0.18255067	9.18351e-10	0.01809618
Spotx946	0.040566694	0.10663383	0.12926422	0.18002181	7.0363443e-10	7.036398e-10	7.036935e-10	7.0351097e-10	0.5180668	0.02544666	7.038734e-10
Spotx947	0.01359213	0.08743227	3.903656e-10	0.20194814	3.9043782e-10	0.33132055	3.9030976e-10	0.1344175	0.104320794	0.11505085	0.011917697
Spotx948	0.050759956	6.516257e-10	0.21354336	0.13425438	0.2649412	6.516232e-10	0.0536611	0.16660348	0.10762031	6.516294e-10	0.008616217
Spotx949	0.21162082	4.764804e-10	0.15593582	4.765704e-10	4.76654e-10	4.766504e-10	0.00056912727	4.7646315e-10	0.62914836	4.764377e-10	0.0027258724
Spotx950	0.012412037	0.28097418	0.12682064	0.227117	8.721896e-10	0.12695494	0.032388017	8.724342e-10	8.7244906e-10	0.19205542	0.0012776647
Spotx951	0.035858564	9.030799e-10	9.037363e-10	9.0350705e-10	9.033245e-10	9.0314534e-10	9.0361574e-10	9.0322116e-10	0.9596331	9.0336405e-10	0.0045083887
Spotx952	0.26186204	4.867411e-10	0.09784604	4.867197e-10	4.8673e-10	4.868952e-10	4.8691196e-10	0.06647351	0.5573685	4.867494e-10	0.01644988
Spotx953	8.3247625e-10	0.04624621	0.18453152	0.08102557	8.3252394e-10	0.19205327	0.11332726	0.19876967	0.18404648	8.3246837e-10	8.3236507e-10
Spotx954	0.008938988	0.034810483	0.020127567	6.073854e-10	0.0239947	6.074155e-10	6.0724403e-10	0.23634903	0.39271414	0.27874184	0.0043233014
Spotx955	0.3109481	0.23419946	0.36505193	1.8547689e-09	1.8557138e-09	1.8548256e-09	1.8550024e-09	1.8547724e-09	1.8552324e-09	0.08980051	1.8555439e-09
Spotx956	3.9139564e-10	3.9139492e-10	3.9143744e-10	3.9146733e-10	3.9145462e-10	3.9143372e-10	0.112978816	3.9142628e-10	0.88543874	3.914584e-10	0.0015824768
Spotx957	0.0010797612	4.8849846e-10	0.040111315	0.20634395	0.054375425	0.16474086	0.1299652	0.14937316	0.22971566	4.8854315e-10	0.024294687
Spotx958	0.028498018	1.7564286e-09	0.46978447	0.2685733	1.7567466e-09	1.7572863e-09	1.7567569e-09	0.03979682	1.7564754e-09	0.19334735	1.7568607e-09
Spotx959	4.542671e-10	0.62706095	0.039346274	4.5422027e-10	4.5426451e-10	0.096932806	0.22739582	4.5417783e-10	4.540306e-10	4.541787e-10	0.009264166
Spotx960	0.19560564	4.308104e-10	0.33752203	4.30674e-10	4.3064197e-10	4.3078655e-10	0.0199414	4.308194e-10	0.44427723	4.306871e-10	0.0026536938
Spotx961	4.143917e-10	0.17481804	4.1438614e-10	0.0773873	0.033775028	0.16760053	4.142929e-10	0.3404964	0.16592571	0.02620354	0.013793461
Spotx962	6.27055e-10	0.18126538	6.267537e-10	0.14148904	0.17143357	6.2708244e-10	6.271136e-10	0.32850933	0.17730261	6.269784e-10	6.2701433e-10
Spotx963	9.38657e-10	9.387375e-10	9.382543e-10	0.30761474	0.6360111	9.387142e-10	0.009787517	9.382972e-10	9.387501e-10	0.046586573	9.383115e-10
Spotx964	7.0910255e-10	7.0908907e-10	7.0891737e-10	0.23205425	0.015968561	7.090932e-10	0.0075819357	7.0908635e-10	7.0884293e-10	0.74439526	7.090417e-10
Spotx965	0.009458553	0.11977661	0.08568987	0.13881424	0.07413652	0.082124725	0.014586749	0.077491775	0.36856386	0.019232176	0.010124866
Spotx966	0.059980266	0.5022578	0.078146495	5.7032684e-10	5.7059446e-10	0.16855589	0.07518819	0.06624938	0.04637904	5.704878e-10	0.003242927
Spotx967	0.002219749	5.455512e-10	0.014678799	0.17880143	5.4546906e-10	5.4542115e-10	0.6237933	5.4531507e-10	0.14871083	0.031795964	5.45236e-10
Spotx968	0.05902695	0.08476335	0.21473972	1.3837639e-09	0.16714616	1.3833759e-09	1.3837005e-09	1.3837349e-09	1.3832573e-09	0.47432384	1.3832494e-09
Spotx969	0.038501132	0.07125999	0.19927934	0.2801504	0.13612622	0.10159348	6.733348e-10	6.73137e-10	0.022151705	0.15093778	6.729881e-10
Spotx970	0.3586322	8.3170026e-10	0.07946817	0.3964083	8.318303e-10	8.317224e-10	0.106306545	8.3186996e-10	0.059184752	8.315987e-10	8.316955e-10
Spotx971	0.17115062	9.579971e-10	0.025717102	0.117494404	9.571386e-10	0.6585683	9.571587e-10	9.570984e-10	9.565856e-10	9.570381e-10	0.027069498
Spotx972	7.258971e-10	0.037997562	7.260993e-10	7.261408e-10	0.061262827	0.21187544	7.261062e-10	7.2576284e-10	0.1621452	0.5164946	0.0102244215
Spotx973	0.0058361446	8.817463e-10	8.816774e-10	8.8142005e-10	8.815967e-10	8.817312e-10	0.028921045	8.818119e-10	8.817446e-10	0.9652428	8.816639e-10
